,img_names,columns,row,Lat,Lon,Alt,entropies
0,0_0_35.15342_-89.855411_18.jpg,0.0,0.0,35.15342,-89.855411,18.0,2.4667090465711237
1,0_1_35.15285812700943_-89.85627059961145_18.jpg,0.0,1.0,35.15285812700943,-89.85627059961145,18.0,2.4092358325639407
2,0_2_35.15177582934758_-89.85623274548729_18.jpg,0.0,2.0,35.15177582934758,-89.85623274548729,18.0,2.4107228932365943
3,0_3_35.150693531456454_-89.85619489338104_18.jpg,0.0,3.0,35.150693531456454,-89.85619489338104,18.0,2.7315092682337694
4,0_4_35.14961123333605_-89.8561570432926_18.jpg,0.0,4.0,35.14961123333605,-89.8561570432926,18.0,2.6328135417983236
5,0_5_35.14852893498637_-89.85611919522185_18.jpg,0.0,5.0,35.14852893498637,-89.85611919522185,18.0,3.0626539365667726
6,0_6_35.14744663640745_-89.85608134916872_18.jpg,0.0,6.0,35.14744663640745,-89.85608134916872,18.0,1.824242514329861
7,0_7_35.14636433759927_-89.85604350513307_18.jpg,0.0,7.0,35.14636433759927,-89.85604350513307,18.0,1.824242514329861
8,0_8_35.14528203856184_-89.85600566311481_18.jpg,0.0,8.0,35.14528203856184,-89.85600566311481,18.0,2.148561463497277
9,0_9_35.144199739295146_-89.85596782311383_18.jpg,0.0,9.0,35.144199739295146,-89.85596782311383,18.0,2.02499948967005
10,0_10_35.14311743979922_-89.85592998513002_18.jpg,0.0,10.0,35.14311743979922,-89.85592998513002,18.0,2.0362018576366414
11,0_11_35.14203514007406_-89.85589214916325_18.jpg,0.0,11.0,35.14203514007406,-89.85589214916325,18.0,1.824242514329861
12,0_12_35.14095284011965_-89.85585431521346_18.jpg,0.0,12.0,35.14095284011965,-89.85585431521346,18.0,1.824242514329861
13,0_13_35.139870539936034_-89.85581648328053_18.jpg,0.0,13.0,35.139870539936034,-89.85581648328053,18.0,1.832988091303252
14,0_14_35.13878823952319_-89.85577865336433_18.jpg,0.0,14.0,35.13878823952319,-89.85577865336433,18.0,1.9031845634497286
15,0_15_35.137705938881126_-89.85574082546478_18.jpg,0.0,15.0,35.137705938881126,-89.85574082546478,18.0,1.90719411458594
16,0_16_35.136623638009844_-89.85570299958175_18.jpg,0.0,16.0,35.136623638009844,-89.85570299958175,18.0,1.9314913173499015
17,0_17_35.13554133690936_-89.85566517571515_18.jpg,0.0,17.0,35.13554133690936,-89.85566517571515,18.0,2.5391768948601743
18,0_18_35.13445903557968_-89.85562735386486_18.jpg,0.0,18.0,35.13445903557968,-89.85562735386486,18.0,2.196420217857498
19,0_19_35.13337673402079_-89.85558953403077_18.jpg,0.0,19.0,35.13337673402079,-89.85558953403077,18.0,3.139156315518355
20,0_20_35.13229443223271_-89.85555171621282_18.jpg,0.0,20.0,35.13229443223271,-89.85555171621282,18.0,3.0432135941170335
21,0_21_35.13121213021544_-89.85551390041083_18.jpg,0.0,21.0,35.13121213021544,-89.85551390041083,18.0,2.6937846270851233
22,0_22_35.130129827969_-89.85547608662476_18.jpg,0.0,22.0,35.130129827969,-89.85547608662476,18.0,3.9263103738637573
23,1_0_35.15342_-89.85455138839117_18.jpg,1.0,0.0,35.15342,-89.85455138839117,18.0,2.483143542782836
24,1_1_35.15285812700943_-89.85451355545916_18.jpg,1.0,1.0,35.15285812700943,-89.85451355545916,18.0,2.4801475209501334
25,1_2_35.15177582934758_-89.85447572454393_18.jpg,1.0,2.0,35.15177582934758,-89.85447572454393,18.0,2.796781007503534
26,1_3_35.150693531456454_-89.8544378956454_18.jpg,1.0,3.0,35.150693531456454,-89.8544378956454,18.0,2.731538066344258
27,1_4_35.14961123333605_-89.85440006876344_18.jpg,1.0,4.0,35.14961123333605,-89.85440006876344,18.0,2.382694664122888
28,1_5_35.14852893498637_-89.85436224389795_18.jpg,1.0,5.0,35.14852893498637,-89.85436224389795,18.0,2.4730288569236474
29,1_6_35.14744663640745_-89.85432442104883_18.jpg,1.0,6.0,35.14744663640745,-89.85432442104883,18.0,1.824242514329861
30,1_7_35.14636433759927_-89.85428660021597_18.jpg,1.0,7.0,35.14636433759927,-89.85428660021597,18.0,1.824242514329861
31,1_8_35.14528203856184_-89.85424878139925_18.jpg,1.0,8.0,35.14528203856184,-89.85424878139925,18.0,2.0884178221225658
32,1_9_35.144199739295146_-89.85421096459858_18.jpg,1.0,9.0,35.144199739295146,-89.85421096459858,18.0,2.144792305509582
33,1_10_35.14311743979922_-89.85417314981385_18.jpg,1.0,10.0,35.14311743979922,-89.85417314981385,18.0,2.0207132290170953
34,1_11_35.14203514007406_-89.85413533704494_18.jpg,1.0,11.0,35.14203514007406,-89.85413533704494,18.0,1.824242514329861
35,1_12_35.14095284011965_-89.85409752629175_18.jpg,1.0,12.0,35.14095284011965,-89.85409752629175,18.0,1.824242514329861
36,1_13_35.139870539936034_-89.8540597175542_18.jpg,1.0,13.0,35.139870539936034,-89.8540597175542,18.0,1.824242514329861
37,1_14_35.13878823952319_-89.85402191083215_18.jpg,1.0,14.0,35.13878823952319,-89.85402191083215,18.0,1.824242514329861
38,1_15_35.137705938881126_-89.85398410612551_18.jpg,1.0,15.0,35.137705938881126,-89.85398410612551,18.0,1.824242514329861
39,1_16_35.136623638009844_-89.85394630343414_18.jpg,1.0,16.0,35.136623638009844,-89.85394630343414,18.0,1.824242514329861
40,1_17_35.13554133690936_-89.85390850275799_18.jpg,1.0,17.0,35.13554133690936,-89.85390850275799,18.0,2.2758699707084205
41,1_18_35.13445903557968_-89.85387070409692_18.jpg,1.0,18.0,35.13445903557968,-89.85387070409692,18.0,2.516964880632684
42,1_19_35.13337673402079_-89.85383290745082_18.jpg,1.0,19.0,35.13337673402079,-89.85383290745082,18.0,2.6470468981726984
43,1_20_35.13229443223271_-89.8537951128196_18.jpg,1.0,20.0,35.13229443223271,-89.8537951128196,18.0,2.6803559747681582
44,1_21_35.13121213021544_-89.85375732020313_18.jpg,1.0,21.0,35.13121213021544,-89.85375732020313,18.0,2.6713273030754943
45,1_22_35.130129827969_-89.85371952960135_18.jpg,1.0,22.0,35.130129827969,-89.85371952960135,18.0,2.7051727980917595
46,2_0_35.15342_-89.85279431744308_18.jpg,2.0,0.0,35.15342,-89.85279431744308,18.0,2.536881878588054
47,2_1_35.15285812700943_-89.85275650772145_18.jpg,2.0,1.0,35.15285812700943,-89.85275650772145,18.0,2.550342073700261
48,2_2_35.15177582934758_-89.85271870001537_18.jpg,2.0,2.0,35.15177582934758,-89.85271870001537,18.0,2.634037551317301
49,2_3_35.150693531456454_-89.85268089432475_18.jpg,2.0,3.0,35.150693531456454,-89.85268089432475,18.0,2.2066931128097185
50,2_4_35.14961123333605_-89.85264309064947_18.jpg,2.0,4.0,35.14961123333605,-89.85264309064947,18.0,2.7200414986385604
51,2_5_35.14852893498637_-89.85260528898941_18.jpg,2.0,5.0,35.14852893498637,-89.85260528898941,18.0,3.0025044091253292
52,2_6_35.14744663640745_-89.8525674893445_18.jpg,2.0,6.0,35.14744663640745,-89.8525674893445,18.0,2.1373905180760278
53,2_7_35.14636433759927_-89.85252969171458_18.jpg,2.0,7.0,35.14636433759927,-89.85252969171458,18.0,1.8734529968202749
54,2_8_35.14528203856184_-89.85249189609961_18.jpg,2.0,8.0,35.14528203856184,-89.85249189609961,18.0,1.8517927314240077
55,2_9_35.144199739295146_-89.85245410249945_18.jpg,2.0,9.0,35.144199739295146,-89.85245410249945,18.0,2.1002062246620596
56,2_10_35.14311743979922_-89.85241631091397_18.jpg,2.0,10.0,35.14311743979922,-89.85241631091397,18.0,1.824242514329861
